0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,#100
0.7738,21.854,32.968,8.645,23.709,7.5607,12.304,3.3008,2.8738,1.6511,4.098,7.0254,1.6939,3.1787,7.4598,2.5882,2.9539,0.771,5.0604,3.8172,4.1192,3.1812,11.8,5.8665,17.058,7.6342,2.3174,5.3678,7.8826,5.8683,3.0791,2.0612,2.5221,0.39689,2.4893,1.3312,3.8277,2.1555,1.6001,1.8418,4.4031,1.424,3.5181,0.40129,0.44069,4.4941,2.455,1.0028,0.54453,1.481,2.0111,0.5058,1.2845,0.79507,1.6498,1.81,1.6399,1.3281,1.4513,1.0772,1.2579,1.4955,0.71551,0.74157,1.8863,1.6599,1.0203,1.2203,0.83856,0.44309,0.39982,1.2203,0.8014,0.43631,0.10493,0.51785,0.47331,0.71149,0.11431,0.43428,0.32269,0.28444,0.42402,0.7373,0.26899,0.65381,0.15085,0.35524,0.39074,0.27558,0.44544,0.17873,0.27287,0.065075,0.065582,0.165,0.15062,0.29431,0.20856,0.099838,0
4.9687,32.558,19.219,12.782,3.0777,6.7544,7.3718,9.5862,7.5435,3.9773,1.1609,7.8303,1.4421,10.935,8.8437,6.5797,4.8901,5.1281,3.787,13.519,23.541,19.334,2.4653,2.7342,7.7157,4.9951,3.918,3.4734,2.926,2.2471,9.0956,6.4101,4.9804,7.2342,5.2471,2.587,0.53376,0.6356,2.6574,2.5666,3.1033,5.153,3.5261,1.1901,3.2742,0.89538,1.8803,2.3375,2.6932,0.89454,2.3518,1.2083,3.277,1.3246,2.0299,1.666,0.20299,0.57592,0.93171,1.4587,1.6242,0.11809,1.4345,1.1875,0.60613,0.61991,1.3633,1.5322,0.75846,1.2218,1.4275,0.61893,0.13777,0.34119,0.60778,0.14305,0.44625,0.30522,0.68614,0.75584,0.66122,0.57404,0.49924,0.46208,0.2109,0.52983,0.29724,0.61984,0.27832,0.74704,0.6216,0.44062,0.6079,0.31037,0.71816,0.48349,0.43564,0.42314,0.34712,0.31598,0
6.6863,35.679,5.6769,16.585,8.8628,3.1279,29.731,17.272,5.5574,6.1215,5.7993,2.8549,2.2989,3.2533,2.8819,2.2242,3.9169,2.8216,8.4976,6.9137,4.6065,7.9728,6.4863,5.0348,7.6766,11.231,5.6867,6.9065,3.4683,1.9258,6.1443,5.8827,3.9705,5.9709,4.7508,4.4062,1.6755,7.9812,3.2077,0.50522,1.0439,2.7887,1.4202,0.39857,2.8076,4.3088,1.3954,1.1204,1.5028,1.3243,1.0071,0.69318,1.4061,2.1275,1.7591,1.4229,1.4493,2.5775,0.99133,2.1957,1.9656,3.8174,2.2712,0.51643,0.76809,0.39871,1.2405,1.0808,1.7174,0.05157,0.76917,1.5507,0.35882,1.1245,1.9061,0.64304,0.76605,0.58831,0.4676,1.2091,1.3805,0.93453,0.16758,0.95629,1.2568,0.74901,0.47111,0.81313,0.3901,0.61631,0.10089,1.3019,0.7207,1.2327,0.74572,0.57943,0.51235,0.57624,0.74682,0.72121,0
32.723,33.777,28.521,8.7116,17.223,3.1794,1.8788,10.584,2.7611,3.1081,5.6032,10.765,4.4116,7.4704,1.7618,11.944,3.2359,4.9042,1.8486,5.5746,6.7167,7.5169,3.6061,5.6545,6.4729,4.1554,7.315,4.1459,8.9176,0.76906,5.7464,2.6302,2.9216,0.51113,3.9246,2.5319,2.4707,1.5508,2.8978,3.0545,1.484,1.7587,1.3747,1.5781,0.67682,0.56588,1.5211,3.4649,3.6587,1.3991,1.492,1.1762,1.2587,1.2597,0.28216,0.15033,1.296,0.71547,0.26567,0.12384,1.411,0.91313,0.58205,0.4175,2.4026,1.2764,0.3351,0.39189,0.41709,1.012,0.56642,0.98554,0.45864,0.12226,1.0519,1.334,0.58654,0.1016,0.61596,0.9754,0.48008,0.54871,0.84111,1.0848,0.63276,0.22081,0.12722,0.29188,0.69122,0.33044,0.83707,1.017,0.55893,0.38316,1.294,1.3149,1.4167,0.89487,0.50256,0.18859,0
21.897,41.076,7.5845,12.706,11.293,6.36,6.0797,11.157,1.9607,9.2105,7.1747,15.318,5.7095,7.2378,5.3651,5.8351,1.2087,5.2526,3.7168,11.474,8.57,11.201,11.094,6.0831,3.0586,5.2343,5.7481,2.1618,7.8965,5.7105,2.4053,11.075,4.8173,2.5182,3.1888,2.576,3.9429,1.1704,1.0842,3.4757,4.8387,3.7387,5.0577,2.7706,1.3194,1.3408,2.0853,2.6018,1.4057,1.8893,1.3008,1.9985,1.8327,2.2842,2.5946,3.8793,2.0341,0.51014,3.3173,0.45012,0.6706,2.9086,1.4097,2.1717,2.5462,2.5312,1.4952,1.331,0.51072,1.1631,1.6036,2.2825,0.6673,1.308,0.79946,0.7998,1.1044,1.5686,0.30534,0.65142,0.63963,0.84406,0.56875,0.90374,1.2682,0.81405,0.098832,0.84928,0.39815,1.5786,0.43353,0.21406,1.5954,0.40996,0.31066,0.7251,0.29106,0.11965,0.70932,0.66172,0
5.2865,7.0814,11.378,5.4727,8.3465,13.47,14.23,3.0187,4.5163,7.4264,6.0014,2.9237,7.2447,8.3576,4.729,5.2081,4.7733,3.2543,4.9336,2.3356,9.9188,2.9939,9.4283,4.9034,2.6552,6.1322,3.7758,4.2243,8.6824,0.64164,13.671,5.7341,5.8452,6.8767,2.5606,5.8465,2.8187,0.94529,5.8355,1.826,1.5623,1.3578,2.8877,1.3982,3.1658,1.8256,4.215,2.5078,2.4846,1.4983,1.3944,0.32258,0.028945,2.0731,1.3867,0.88393,0.94559,1.8161,2.4475,2.5352,0.38137,1.9796,0.35034,1.072,1.9563,0.25562,1.307,1.9982,1.786,0.70277,1.3945,0.91867,0.70483,0.56873,0.88656,0.47859,1.2283,1.9,0.87274,0.34761,0.16872,0.52889,2.0214,1.0928,0.47401,1.423,0.72131,0.3514,0.46665,0.63683,0.46783,0.41807,0.54357,0.80827,0.25129,0.28365,0.16975,0.27103,0.54601,0.4206,0
3.511,4.6456,6.3956,6.7149,15.57,12.768,4.3691,5.942,6.3586,9.3474,15.437,13.406,7.6405,3.4876,4.1592,7.0552,3.8312,7.1416,2.2896,3.7623,0.70027,12.983,3.1086,0.5656,4.7701,3.9646,2.7566,3.632,3.9425,1.9274,4.8574,18.59,5.4166,1.4145,0.14744,0.59742,0.15329,1.2344,1.1687,1.2119,1.1338,1.2275,2.0197,1.5169,0.57763,0.36307,1.4302,1.7978,0.8365,0.73821,0.58659,0.3929,2.7799,1.8614,0.35045,0.5124,0.78293,0.31951,0.56393,0.45428,0.54087,0.40462,1.1075,0.76256,0.17771,0.22518,0.44477,0.27814,0.32434,0.27363,0.49428,0.41524,0.91363,0.71457,0.44874,0.30471,0.26854,0.090697,0.33541,0.42311,0.47926,0.37213,0.38416,0.46926,0.48036,0.33965,0.36518,0.3871,0.50514,0.28825,0.39752,0.25046,0.26752,0.31666,0.30657,0.24702,0.27542,0.29241,0.23836,0.29599,0
3.1585,20.727,9.4819,2.7632,6.4358,4.0712,17.297,5.1543,7.7564,5.3513,9.2257,6.0197,6.1836,4.5735,11.598,2.4136,16.987,9.9058,8.1988,3.4436,15.035,2.3146,5.6751,3.1777,4.4816,4.6333,3.5696,2.0176,14.067,3.8054,3.7618,2.257,1.4952,2.9261,1.8962,2.2742,1.6756,2.4152,2.2836,1.5572,0.83981,1.2173,2.3278,1.4201,1.7742,0.6578,0.79558,1.7808,0.8267,1.7191,0.32195,0.7284,0.38363,1.5989,0.74092,0.51274,1.736,0.40128,1.1448,0.23902,0.4003,1.22,0.14692,0.45416,0.36513,0.33194,0.33533,0.25866,0.27608,0.01452,0.52887,0.11156,0.4407,0.1717,0.95932,0.34789,0.14757,0.18994,0.091029,0.33385,0.096674,0.32721,0.58324,0.27122,0.18879,0.44484,0.4526,0.46219,0.13693,0.13511,0.48101,0.48818,0.12709,0.26966,0.31119,0.082289,0.2231,0.18914,0.15602,0.19813,0
9.1619,13.073,10.034,11.198,1.6067,6.4757,6.1667,3.9948,3.9573,1.5304,1.6583,7.0112,9.527,0.42624,3.6063,11.315,1.5445,7.2083,5.8945,5.5756,4.55,6.2422,5.1525,3.8177,5.3183,2.6911,2.2953,6.1881,3.93,6.4769,4.8421,1.003,2.6376,4.448,1.2647,3.1151,2.4039,1.4239,0.9884,1.3688,1.2318,3.0047,1.8897,0.81407,1.3818,1.8821,2.4928,1.2438,1.0871,0.87513,0.30118,0.43129,0.20493,0.58868,0.64964,0.1995,0.5493,0.69642,0.47251,0.22529,0.34996,0.80002,0.72926,0.12503,0.38657,0.74731,0.45323,0.53914,0.19738,0.1065,0.17978,0.3614,0.36283,0.94691,0.89068,0.8655,0.14162,0.37844,0.18712,0.81142,1.1863,0.15168,0.61258,0.41461,0.57204,0.39764,0.55063,0.29609,0.059216,0.11572,0.25199,0.016351,0.12068,0.17412,0.12524,0.29054,0.23676,0.12602,0.12547,0.029008,0
14.451,4.8787,4.9579,14.942,7.7475,4.4603,6.1244,2.2907,0.5761,7.1519,4.5112,2.1485,6.3629,4.3137,4.0909,11.865,1.0542,0.77915,0.11954,4.5157,1.5074,5.4722,5.7016,3.4234,1.8081,1.6253,3.373,2.0202,8.6463,1.3846,8.8909,3.0136,2.8002,5.8864,4.4519,1.2259,2.0039,1.7262,1.0468,2.6028,1.4798,0.45508,1.079,3.881,1.7443,1.5104,3.6778,0.82907,0.18537,0.79098,0.93723,0.401,0.57784,0.71042,0.7148,0.48133,0.51519,0.75719,0.90813,0.82834,0.65807,0.89281,0.46178,0.50466,0.24141,0.028859,0.27663,0.96451,0.42609,0.19321,0.21768,0.1916,0.20233,0.42945,0.26688,0.32654,0.34299,0.26546,0.565,0.27871,0.49063,0.53441,0.74175,0.36296,0.17114,0.092756,0.22796,0.27014,0.16253,0.06593,0.23924,0.35224,0.20985,0.16287,0.17317,0.2117,0.042866,0.060934,0.078314,0.0781,0
28.626,17,48.024,1.5687,11.08,10.19,10.058,7.7201,7.0305,5.9246,9.5905,7.2218,1.9081,1.9302,0.405,0.75251,4.4905,3.0702,4.866,4.1929,3.7971,5.6239,4.7482,2.1983,1.4409,4.6742,2.3339,3.8972,1.3333,7.3093,4.3156,0.95003,5.5795,1.002,2.5464,0.91755,1.3113,1.9012,1.5911,0.89651,0.88511,0.7584,2.2043,1.9804,2.1205,2.579,2.3778,3.4182,1.3663,1.6128,1.1247,0.87825,0.7681,0.72237,0.83343,0.76466,1.3793,0.71551,0.88701,0.83801,0.31404,0.68228,0.28239,0.19786,0.39357,0.61755,0.78805,0.86797,0.54797,0.59763,0.63455,0.56174,0.12821,0.3683,0.9152,0.35211,0.67722,0.79722,0.3511,0.50485,0.50053,0.34744,0.05984,0.092405,0.59171,0.17616,0.36513,0.19881,0.076332,0.03622,0.16134,0.36327,0.49079,0.21808,0.16095,0.13376,0.32969,0.2743,0.2055,0.22544,0
0.083679,32.839,13.599,10.388,16.516,6.0033,9.4958,1.7181,2.6129,0.72945,5.3944,2.9992,1.4773,2.3455,1.9272,6.5308,6.552,7.8116,7.2104,0.93295,4.9283,5.0013,2.4852,2.2925,4.4467,1.8326,3.9877,2.5275,7.5943,6.0726,2.743,2.95,2.5377,1.7367,4.0889,3.3625,2.4249,2.3796,1.4719,0.96618,1.024,3.6731,1.1108,0.46305,0.66124,3.4047,3.0137,0.67883,0.68446,0.53729,0.66013,0.56601,0.27756,0.83908,0.31858,0.39385,0.078064,0.9789,0.3433,0.24296,0.085815,0.22883,0.41057,0.41103,0.27371,0.083802,0.28471,0.21452,0.16076,0.40206,0.24172,0.25163,0.21062,0.080068,0.32596,0.2793,0.24208,0.42446,0.26302,0.089001,0.53789,0.059616,0.15473,0.24306,0.24065,0.26142,0.21822,0.17731,0.21404,0.20563,0.11395,0.032738,0.26084,0.29534,0.16065,0.24033,0.15498,0.11491,0.11576,0.1539,0
27.441,21.003,8.4671,20.372,6.7992,2.7448,10.444,2.2354,1.5804,11.271,10.74,12.824,6.4335,6.2148,2.0932,5.2114,6.8978,1.6689,7.2728,5.753,4.4412,8.0981,2.5196,3.8611,2.0156,1.7287,1.6012,3.5466,2.0214,4.8099,6.7449,0.99546,3.6483,3.7114,3.1149,0.54282,2.9061,2.1675,1.0025,1.5653,2.2304,0.24642,2.592,2.8073,1.0705,1.6674,0.5077,1.4714,1.6682,0.37082,1.2465,0.60021,0.51409,0.65105,0.39507,0.37265,0.45921,0.30287,0.40528,0.68187,0.85997,0.2662,0.3252,0.50181,0.37355,0.54589,0.08441,0.34045,0.65542,0.25449,0.084804,0.42325,0.22827,0.45202,0.4377,0.21136,0.43105,0.14277,0.088352,0.40911,0.050252,0.21712,0.17646,0.20676,0.099776,0.092404,0.013085,0.10752,0.48325,0.25379,0.33303,0.078462,0.23981,0.038077,0.1159,0.043395,0.052991,0.11215,0.074545,0.060017,0
20.781,21.021,27.853,11.153,9.0342,11.296,8.1204,7.3209,4.2703,3.0931,1.3492,4.3447,4.4431,2.3681,5.2126,4.226,2.0956,6.5089,8.5801,2.5654,8.6986,2.6862,2.3799,1.8039,1.7181,5.2297,0.47717,2.3626,3.0156,1.1589,5.7407,3.0162,3.8333,2.02,2.08,1.3488,2.1247,0.44278,1.6792,1.2917,2.1462,1.1592,1.4412,1.3347,2.2329,2.1484,0.90887,1.2075,1.0341,0.3935,0.21156,0.62593,0.95151,0.92195,0.59381,0.60847,0.37298,0.80737,0.80888,0.4243,0.73969,0.26091,0.8446,0.24739,0.2208,0.56562,0.57028,0.2998,0.60833,0.28508,0.24094,0.3187,0.45625,0.39524,0.67762,0.58608,0.57846,0.24078,0.43001,0.48375,0.51394,0.20098,0.42181,0.36993,0.24491,0.42774,0.33466,0.43698,0.25165,0.15762,0.26437,0.44072,0.23835,0.21739,0.25325,0.32131,0.23492,0.3241,0.17678,0.24665,0
5.0593,38.904,22.471,5.6136,6.5169,5.3819,5.2825,2.1818,1.8218,4.4129,5.7999,5.1573,4.5256,2.8326,1.7081,0.80309,11.54,5.7063,2.5775,3.1925,11.459,14.879,1.7079,3.9053,4.3842,6.4008,4.2462,3.9958,0.50248,5.9495,10.689,4.1341,1.237,2.2969,2.7907,2.0054,4.7129,3.2093,1.8876,2.4608,0.69775,2.8038,0.95307,2.1624,1.4938,2.0566,3.0487,4.2199,2.5398,2.7615,1.4604,0.55603,0.54197,1.4797,0.35737,1.4604,1.8725,0.92547,2.5685,1.7667,1.0627,0.88321,1.0724,1.9778,0.82436,0.74085,1.5686,1.0936,0.82236,1.6461,0.72945,0.96645,1.0043,1.538,0.29308,1.3833,0.51952,1.2176,0.86838,0.49435,1.2076,1.0506,1.037,0.6519,0.84261,0.082984,0.2599,0.97951,0.40639,0.51481,0.35014,0.42717,0.37316,0.33408,0.4261,0.4742,0.28692,0.32631,0.5812,0.38976,0
38.595,16.43,12.121,13.038,6.5118,12.064,3.6394,2.6076,8.3567,3.3408,5.2369,4.66,11.706,11.794,8.0022,20.789,19.858,2.6503,10.196,14.909,13.533,3.7766,6.7951,4.6152,6.8165,5.5903,11.097,5.6481,6.6714,5.1617,6.6396,3.8343,0.8223,1.5416,3.03,1.5669,4.8234,2.2569,2.4238,1.4488,3.6649,3.4375,2.3754,3.102,4.1117,0.92663,3.5352,0.63157,1.0241,2.8277,1.2776,1.4321,0.84084,0.89163,1.3226,0.34064,1.1199,0.44222,3.4153,0.16292,1.7736,0.54289,0.50314,0.61999,0.46387,0.81926,1.277,1.281,0.25014,0.45575,0.88146,0.3996,0.72801,0.62721,1.1237,0.4264,0.48921,0.5934,0.46287,0.086906,0.47451,0.17824,0.4966,0.58074,0.36976,0.51341,0.15996,0.78814,0.58056,0.048613,0.54046,0.21285,0.3054,0.3106,0.531,0.44666,0.46596,0.09765,0.2434,0.17072,0
8.0292,9.9035,31.798,4.0806,4.8974,3.3974,4.1727,3.987,4.1136,10.408,13.06,3.7689,8.1994,12.214,11.637,3.2124,2.9912,1.8133,2.8798,6.0103,7.9583,10.583,8.0586,2.6662,7.8526,1.8212,3.8195,1.9721,1.8789,5.6678,6.2312,3.6851,2.9486,2.7938,0.6286,0.43535,2.5947,1.1603,2.8672,0.82216,2.4706,2.4042,1.9259,5.159,2.2441,3.3941,2.9738,0.37792,1.8107,1.7546,0.82055,1.3496,0.66323,1.458,1.4491,1.0803,1.3196,1.4855,1.5527,1.4335,0.46059,1.1129,0.95381,0.36633,0.41562,0.94147,0.19848,0.27009,0.50045,0.6992,0.64507,0.27717,1.2039,0.55411,0.21269,0.66531,0.39136,0.65662,0.51746,0.55543,0.58928,0.49722,0.28298,0.38799,0.42438,0.1395,0.11511,0.61749,0.38238,0.21925,0.53138,0.15017,0.28036,0.29646,0.32674,0.33062,0.20009,0.20759,0.43199,0.36253,0
19.609,34.478,12.134,3.4674,5.4032,1.2207,16.645,6.9638,1.5831,0.94902,4.842,2.7934,2.387,4.6097,4.0596,3.456,3.052,0.51375,4.0652,9.7097,5.6784,4.3138,1.9393,4.4731,7.2683,4.4551,2.0043,2.8585,5.3195,7.7701,2.5572,1.1656,2.6203,2.7855,2.9617,2.6453,3.018,2.7132,1.8369,3.5948,1.3063,1.3195,2.5034,2.5916,1.6012,1.1817,2.2651,0.81627,0.71925,1.2497,0.94393,1.5617,0.28137,1.0377,0.55369,0.1278,0.61855,1.5204,0.53362,1.1697,0.51715,0.93548,0.17806,0.47367,0.92808,0.39955,0.24813,0.44223,0.16122,0.47246,0.47331,0.20461,0.075111,0.44266,0.70429,0.36964,0.14713,0.9048,0.13163,0.35323,0.34134,0.3328,0.31889,0.20954,0.63763,0.30376,0.25601,0.46368,0.46632,0.77963,0.28331,0.27039,0.18091,0.24113,0.20486,0.12543,0.084325,0.24045,0.034795,0.098017,0
20.99,14.56,18.626,6.623,15.296,1.0041,6.6853,9.3381,4.4202,6.4488,2.4645,10.379,5.2342,10.011,9.0296,22.825,9.1784,10.277,5.7321,31.316,21.393,15.626,9.8354,4.4727,0.68963,8.775,5.8725,15.241,6.528,5.8253,6.3464,3.2356,3.582,1.7599,1.3041,1.4338,2.2816,2.1403,2.1314,0.69811,1.051,1.7502,2.0473,2.1001,1.7415,0.84343,1.9028,2.9898,1.3433,1.7952,0.43432,0.15398,1.0164,1.484,1.0695,1.1522,0.56558,1.6593,0.54931,1.3801,2.3653,1.1707,0.265,0.80322,1.9527,0.64754,0.58877,0.49405,0.33124,1.1339,0.39082,0.9811,0.40302,0.3597,0.54712,0.5703,0.60941,0.38034,0.23138,0.3699,0.61183,0.70853,0.67998,0.69469,0.31832,0.23226,0.59173,0.55492,0.412,0.088872,0.58093,0.5573,0.41946,0.60703,0.34552,0.24003,0.43809,0.50586,0.46861,0.51228,0
0.14581,0.62136,0.93562,0.32611,0.32067,0.018657,0.075318,0.038724,0.083951,0.1259,0.098183,0.095085,0.10833,0.031046,0.018618,0.024801,0.057622,0.012726,0.028022,0.0090087,0.2913,0.13445,0.16056,0.13065,0.20174,0.024975,0.074864,0.0053742,0.13974,0.025145,0.14775,0.19779,0.12806,0.11878,0.12203,0.057565,0.11391,0.035148,0.077979,0.095357,0.1822,0.14269,0.022602,0.048696,0.20135,0.23461,0.20603,0.48067,0.22823,0.18415,0.28834,0.085597,0.18524,0.07915,0.19244,0.13228,0.13703,0.086941,0.042689,0.010163,0.020967,0.04583,0.053612,0.078306,0.10391,0.077284,0.11241,0.094551,0.14998,0.10033,0.083636,0.15682,0.052894,0.062375,0.0099673,0.030514,0.032331,0.0042602,0.061301,0.02435,0.097763,0.062851,0.068329,0.010439,0.099355,0.18212,0.091959,0.13124,0.14311,0.075734,0.11982,0.10086,0.076413,0.059122,0.029278,0.076716,0.027491,0.046576,0.050766,0.016321,0
9.3348,13.061,7.5718,9.3797,2.4539,2.6294,2.4413,0.82878,0.87258,0.68195,0.60524,0.86573,0.53536,0.092259,2.5119,1.6109,1.7127,2.1957,0.49138,1.4991,2.4304,2.8969,1.3533,1.2081,1.372,3.3123,2.3551,1.8785,0.98382,2.5703,1.9891,1.0205,0.86765,0.93948,0.60096,0.76136,1.2439,1.502,0.79151,1.1543,0.18122,1.4681,0.473,0.14965,0.76107,0.90781,1.1226,0.94702,0.27549,0.52782,0.44681,0.77957,0.45296,0.31986,0.12561,0.4451,0.12248,0.21521,0.16163,0.10147,1.0095,0.42415,0.13382,0.028847,0.23535,0.16673,0.24513,0.082051,0.12482,0.24354,0.29643,0.23696,0.32742,0.4229,0.23409,0.17494,0.11746,0.1989,0.27129,0.045151,0.11227,0.062826,0.22257,0.097303,0.094868,0.14402,0.16939,0.072532,0.069706,0.029963,0.12751,0.11869,0.21885,0.069105,0.072804,0.12876,0.058249,0.084567,0.063864,0.062349,0
3.1082,19.23,24.279,8.1395,6.4904,2.2784,1.0261,1.2462,1.169,2.121,2.456,0.63888,3.0143,2.3042,1.7731,0.6693,1.174,0.58508,1.3879,0.70816,2.596,1.0928,2.125,1.6066,1.0522,2.3574,0.89159,2.4225,1.0648,2.1267,2.2225,2.2395,0.4246,2.4005,1.6234,0.48733,0.52791,1.8975,1.292,1.0384,2.443,2.6026,1.2673,0.6206,1.3693,2.3986,1.7781,0.3517,0.94522,0.38367,0.95521,1.0567,0.33909,0.54548,0.64224,0.48528,0.86612,0.85516,0.13246,0.6045,0.56035,0.74151,0.69089,0.53022,0.31851,0.26163,1.0388,1.0119,2.275,0.87825,0.93829,0.60076,0.7779,1.1243,0.37231,0.079218,0.7409,0.48494,0.80074,0.42333,0.45597,0.56928,0.7979,0.54505,0.28036,0.9322,0.085355,0.27164,0.56468,0.55845,1.2462,0.65833,0.55152,0.035221,0.088708,0.11711,0.17774,0.22921,0.068935,0.076776,0
24.964,15.926,5.0004,2.0205,2.2739,4.0136,0.84768,0.36789,2.8149,0.53278,1.3114,1.1961,0.96519,1.6262,1.8699,1.5489,0.45397,2.3012,3.7417,4.2535,2.9838,3.2519,0.93593,2.1254,2.7512,4.8841,1.6882,1.8958,2.1375,2.7075,1.8042,1.4864,3.0363,3.9479,1.8795,2.1099,2.2945,2.1609,0.69571,0.89223,2.1207,1.3561,1.4164,1.6755,0.49125,1.2878,1.2549,1.9706,1.2181,1.0268,1.4978,0.7584,0.74138,0.80293,0.20635,0.51771,0.39345,0.90548,0.99555,0.93374,0.9942,0.29256,0.49412,0.41162,1.1547,0.16621,0.55509,0.50676,1.0706,0.72277,0.47322,0.47752,0.16732,0.35084,0.20754,0.74658,0.20341,0.8078,0.84209,0.35511,1.0768,0.85473,0.66211,0.31786,0.055429,0.20831,0.2923,0.17618,0.17043,0.30647,0.17467,0.62738,0.28662,0.44182,0.31018,0.32494,0.31723,0.16489,0.19023,0.16867,0
1.8085,20.933,10.005,8.5404,4.6967,3.755,6.2464,1.8985,1.6824,2.6464,1.0239,0.98097,2.2041,1.1633,2.3569,2.2368,2.5406,2.7217,2.8513,3.0927,1.7607,0.35505,2.3331,2.4754,3.1689,4.8084,1.4702,1.9901,0.60811,3.2334,3.117,4.2666,1.5247,4.3308,1.6736,3.1983,2.8914,0.89961,4.4153,1.2003,0.72777,1.0207,0.6016,3.2734,1.3437,2.9103,3.4141,0.94017,0.87835,0.5426,0.9425,0.93334,1.342,1.3504,1.04,1.0435,0.18928,0.92563,0.77029,1.4238,1.487,0.89393,1.1796,0.52755,1.3601,0.42136,1.1164,1.4681,0.75825,1.7419,0.49024,0.59502,0.49663,0.73704,0.378,1.1723,0.40466,0.056396,0.47658,0.5764,0.1492,0.33858,0.62506,0.91531,0.31446,0.31279,0.29673,1.0878,0.16143,0.38948,0.88617,0.4496,1.01,0.56521,0.30575,0.67804,0.03845,0.19001,0.3031,0.12391,0
1.2753,8.7768,16.239,12.912,18.687,12.461,0.58422,3.8902,8.7443,3.8009,6.7648,2.4986,4.4131,1.323,4.1596,2.4925,3.2275,3.8202,3.2814,4.9259,5.8553,1.8775,5.7783,4.1778,4.2005,3.7671,1.5581,3.9454,2.4942,2.277,4.509,4.1697,1.4387,2.0488,2.8152,0.83742,2.5151,0.10779,1.4982,2.3973,1.5061,1.41,4.0704,1.1719,4.4406,1.1136,2.6282,0.84683,2.5567,2.7511,1.7483,1.9418,0.87665,1.2939,1.3905,1.2833,0.075766,0.20089,0.86709,0.18653,1.115,0.13955,0.1769,0.8243,0.69457,0.23997,0.3125,0.17238,0.28905,0.44027,0.16679,0.98342,1.0083,0.34972,0.3021,0.20476,0.73597,0.31977,0.43051,0.15954,0.38805,0.43816,1.0763,0.40016,0.60563,0.2482,0.13646,0.2354,0.18465,0.19864,0.34203,0.33867,0.21052,0.086775,0.10721,0.34835,0.26782,0.27182,0.19451,0.13627,0
5.3811,26.066,4.8824,6.0083,5.2642,5.5984,6.1026,2.2125,1.5986,5.1514,1.3093,2.0002,1.4027,4.5614,2.5703,4.0244,2.1391,2.3285,2.6458,4.2228,3.3701,3.3722,3.6476,1.0413,6.1797,3.9984,0.87429,2.5684,0.90377,5.0485,1.7257,6.6932,2.0738,5.8647,2.7719,1.2995,1.1761,1.5702,2.1908,1.8063,0.39799,0.77251,1.5157,0.53984,2.0434,1.9159,0.33551,1.4631,1.1196,0.68224,0.94819,0.85148,0.89825,0.49997,1.0115,1.6103,0.49109,0.64921,0.40303,1.284,0.8118,0.54585,0.58791,0.37645,1.2267,0.88982,0.33184,0.40349,0.8423,0.27555,0.64319,0.15706,0.33902,0.14469,0.31841,0.19289,0.3619,0.21777,0.075808,0.67429,0.64464,0.38716,0.75156,0.50185,0.29233,0.67293,0.50199,0.22936,0.22717,0.38466,0.44767,0.46026,0.35063,0.20246,0.43813,0.26923,0.3442,0.46704,0.38626,0.33956,0
5.3848,39.203,12.127,9.1039,11.122,5.9525,4.4912,4.8427,3.3768,4.1282,1.5198,2.9625,4.1265,2.4922,3.1525,2.9716,2.0272,2.8642,0.97735,2.1254,2.6597,3.1398,3.7197,2.0013,5.3893,2.8425,0.94365,3.83,4.1477,2.8276,3.2799,3.2224,3.144,1.7969,2.5201,2.2153,2.5435,0.13298,2.4641,0.52778,2.7557,0.67316,0.93152,1.7257,2.753,1.7895,1.2356,0.86677,2.2785,2.1006,0.72679,1.0047,1.2077,1.0356,1.5167,1.4826,0.55594,0.60902,0.66265,0.82445,0.38292,1.1541,0.86764,0.56403,1.0412,0.28385,0.21293,0.24535,0.70759,0.18226,0.87038,1.1103,0.37648,1.2272,0.19699,0.32991,0.94772,0.91829,0.49269,0.54775,0.59217,0.58643,0.50087,0.53385,0.43824,0.81589,0.19083,0.52356,0.49869,0.33426,0.38881,0.4383,0.57946,0.65767,0.38294,0.38242,0.47746,0.40102,0.34684,0.40654,0
6.629,15.919,6.0181,2.1066,3.4545,1.4515,10.584,2.8381,5.0158,2.5427,4.1488,2.3421,2.9608,3.1758,1.9018,3.549,1.1339,1.5036,2.4112,2.777,1.6645,2.3012,3.3937,4.7495,2.9,6.3719,3.161,1.7581,0.91705,2.0827,5.1924,0.90407,1.3954,1.4188,1.445,0.60338,0.92088,1.0082,1.6432,1.0331,0.54836,1.3834,1.1489,0.92867,0.2363,0.66447,1.5297,1.909,0.82265,0.58139,0.16904,0.70341,0.59611,1.274,0.67304,0.68014,0.45062,0.76356,0.56024,0.72818,0.67191,0.74331,0.894,0.50438,0.84927,0.49402,0.31915,0.7983,0.30574,1.2881,1.1021,0.79759,1.1126,0.28729,0.70426,0.89507,0.94035,0.27898,1.0045,1.1772,1.2189,0.47671,0.70593,0.56043,0.49338,0.1044,0.14468,0.1263,0.16483,0.18417,0.187,0.23379,0.47356,0.18393,0.20525,0.26756,0.1401,0.19948,0.1418,0.21068,0
